"Carrier Title","Tajuk Pembawa",module,Magento_Checkout
"Next","Seterusnya",module,Magento_Checkout
"Sorry, no quotes are available for this order at this time","Maaf, tiada sebut harga yang boleh didapati untuk pesanan ini buat masa ini",module,Magento_Checkout
"Order Summary","Kesimpulan Pesanan",module,Magento_Checkout
"View and Edit Cart","Lihat dan Edit Troli",module,Magento_Checkout
"View Details","Lihat Butiran",module,Magento_Checkout
"Contact Form","Borang Untuk Dihubungi",module,Magento_Contact
"Name: %name","Nama: %nama",module,Magento_Contact
"Email: %email","E-mel: %e-mel",module,Magento_Contact
"Phone Number: %telephone","Nombor telefon: %telefon",module,Magento_Contact
"Comment: %comment","Komen: %komen",module,Magento_Contact
"Welcome to %store_name","Selamat datang ke %nama_kedai",module,Magento_Customer
"%name,","%nama,",module,Magento_Customer
"Welcome to %store_name.","Selamat datang ke %nama_kedai.",module,Magento_Customer
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Untuk daftar masuk ke laman web kami, pakai kelayakan ini semasa keluar atau pada <a href=""%customer_url"">Akaun Saya</a> halaman:""
",module,Magento_Customer
"Email:","E-mel:",module,Magento_Customer
"Password:","Kata Laluan:",module,Magento_Customer
"Password you set when creating account","Kata laluan yang anda tetapkan semasa mecipta akaun",module,Magento_Customer
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","Terlupa kata laluan akaun anda? Klik <a href=""%reset_url"">sini</a> untuk menetap semula.",module,Magento_Customer
"When you sign in to your account, you will be able to:","Bila daftar masuk ke akaun anda, anda akan lihat:",module,Magento_Customer
"Proceed through checkout faster","Teruskan dengan semak keluar dengan cepat",module,Magento_Customer
"Check the status of orders","Lihat status pesanan",module,Magento_Customer
"View past orders","Lihat pesanan-pesanan lepas",module,Magento_Customer
"Store alternative addresses (for shipping to multiple family members and friends)","Simpan alamat alternatif (untuk menghantar kepada ahli keluarga dan rakan-rakan lain!)",module,Magento_Customer
"Please confirm your %store_name account","Sila sahkan %nama_kedai akaun anda",module,Magento_Customer
"You must confirm your %customer_email email before you can sign in (link is only valid once):","Anda perlulah mengesahkan %emel_pelanggan sebelum anda daftar masuk (pautan hanya sah sekali sahaja):",module,Magento_Customer
"Confirm Your Account","Jalankan Pengesahan Akaun",module,Magento_Customer
"Thank you for confirming your %store_name account.","Terima kasih kerana menjalankan pengesahan akaun %snama_kedai anda.",module,Magento_Customer
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","Untuk daftar masuk ke laman web kami, klik pada <a href=""%create_password_url"">pautan</a>:""
",module,Magento_Customer
"Your %store_name email has been changed","E-mel %nama_kedai anda telah ditukar",module,Magento_Customer
"Hello,","Helo,",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email.","Kami telah menerima permintaan untuk meminda informasi berkaitan dengan akaun anda di %nama_kedai: e-mel",module,Magento_Customer
"If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>","Sekiranya anda tidak mengesahkan tindakan ini, sila hubungi kami secepat mungkin di <a href=""mailto:%emel_kedai"">%emel_kedai</a>",module,Magento_Customer
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","atau telefon kami di <a href=""tel:%telefon_kedai"">%telefon_kedai</a>",module,Magento_Customer
"Thanks,<br>%store_name","Terima kasih,<br>%nama_kedai",module,Magento_Customer
"Your %store_name email and password has been changed","E-mel dan juga kata laluan %nama_kedai anda telah dikemas kini",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email, password.","Kami telah menerima permintaan untuk meminda informasi berkaitan dengan akaun anda di %nama_kedai: e-mel, kata laluan.",module,Magento_Customer
"Reset your %store_name password","Penetapan semula kata laluan %nama_kedai anda",module,Magento_Customer
"There was recently a request to change the password for your account.","Terdapat permintaan untuk menukar kata laluan akaun anda baru-baru ini.",module,Magento_Customer
"If you requested this change, set a new password here:","Sekiranya anda yang telah meminta penukaran ini, tetapkan kata laluan baru di sini:",module,Magento_Customer
"If you did not make this request, you can ignore this email and your password will remain the same.","Sekiranya bukan anda yang meminta penukaran ini, sila abaikan e-mel ini dan kata laluan anda akan kekal sama.",module,Magento_Customer
"Your %store_name password has been changed","Kata laluan %nama_kedai anda telah ditukar",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: password.","Kami telah menerima permintaan untuk meminda informasi berkaitan dengan akaun anda di %nama_kedai: kata laluan",module,Magento_Customer
"Checkout out as a new customer","Semak keluar sebagai Pelanggan baru",module,Magento_Customer
"Creating an account has many benefits:","Banyak ganjaran dengan mencipta akaun:",module,Magento_Customer
"See order and shipping status","Lihat pesanan dan status penghantaran",module,Magento_Customer
"Track order history","Jejak pesanan lepas",module,Magento_Customer
"Check out faster","Semak keluar dengan pantas",module,Magento_Customer
"Checkout out using your account","Semak keluar menggunakan akaun anda",module,Magento_Customer
"Email Address","Alamat E-mel:",module,Magento_Customer
"Currency Update Warnings","Amaran Kemas kini Matawang",module,Magento_Directory
"Footer","Kekaki",module,Magento_Email
"Thank you, %store_name","Terima kasih, %nama_kedai",module,Magento_Email
"Header","Kepala",module,Magento_Email
"Password Reset Confirmation for %name","Pengesahan Penetapan Semula Kata Laluan untuk %nama",module,Magento_User
"%name,","%nama,",module,Magento_User
"There was recently a request to change the password for your account.","Terdapat permintaan untuk menukar kata laluan akaun anda baru-baru ini.",module,Magento_User
"If you requested this change, reset your password here:","Sekiranya anda yang telah meminta penukaran ini, tetapkan kata laluan baru di sini:",module,Magento_User
"If you did not make this request, you can ignore this email and your password will remain the same.","Sekiranya bukan anda yang meminta penukaran ini, sila abaikan e-mel ini dan kata laluan anda akan kekal sama.",module,Magento_User
"Thank you,","Terima kasih,",module,Magento_User
"New %changes for %user_name","Baru %perubahan untuk%nama_pengguna",module,Magento_User
"Hello,","Helo,",module,Magento_User
"We have received a request to change the following information associated with your account at %store_name: %changes.","Kami telah menerima permintaan untuk meminda informasi berkaitan dengan akaun anda di %nama_kedai: %perubahan",module,Magento_User
"If you have not authorized this action, please contact us immediately at %store_email","Sekiranya anda tidak mengesahkan tindakan ini, sila hubungi kami secepat mungkin di <a href=""mailto:%emel"">%kedai_emel</a>",module,Magento_User
"or call us at %store_phone","atau telefon kami di %telefon_kedai",module,Magento_User
"Thanks,","Terima kasih,",module,Magento_User
"Take a look at %customer_name's Wish List","Lihat Senarai Hajat %nama_pelanggan",module,Magento_Wishlist
"%customer_name wants to share this Wish List from %store_name with you:","%nama_pelanggan ingin kongsi senarai hajat dari %nama_kedai dengan anda:",module,Magento_Wishlist
"Message from %customer_name:","Mesej dari %nama_pelanggan:",module,Magento_Wishlist
"View all Wish List items","Lihat Semua Senarai Hajat",module,Magento_Wishlist
"No payment method selected","Tiada kaedah pembayaran dipilih.",module,Lancome_Checkout
"Identification number is not valid","Nombor Pengenalan tidak sah.",module,Lancome_Checkout
"Passport number is not valid","Nombor Pasport tidak sah",module,Lancome_Checkout
"Tax number is not valid","Nombor cukai tidak sah",module,Lancome_Checkout
"Please read and agree to the No Refund Policy for Engraved Items.","Sila baca dan setuju dengan Polisi Tiada Pemulangan Item Ukiran",module,Lancome_Engraving
"Please enter your message for the engraving text.","Sila masukkan mesej untuk teks ukiran anda.",module,Lancome_Engraving
"Invalid Characters!","Huruf Tidak Sah!",module,Lancome_Engraving
"File extension not known or unsupported type.","Jenis fail tidak diketahui atau disokong oleh sistem.",module,Magestore_Storelocator
"At least one of the origin, destination, or waypoints could not be geocoded.","Sekurang-kurangnya salah satu daripada titik asal, destinasi atau tempat hentian, tidak dapat digeokod",module,Magestore_Storelocator
"Stores","Kedai-kedai",module,Magestore_Storelocator
"Street Not Found !","Jalan Tidak Dijumpai!",module,Magestore_Storelocator
"Error: The Geolocation service failed.","Ralat: Servis Geolokasi gagal.",module,Magestore_Storelocator
"Field","Ruang",module,WebShopApps_MatrixRate
" is required.","adalah diperlukan",module,WebShopApps_MatrixRate
"No payment method selected","Tiada kaedah pembayaran dipilih"
"Adding...","Sedang menambah…"
"Added","Berjaya Ditambah"
"Identification number is not valid","Nombor Pengenalan tidak sah."
"Passport number is not valid","Nombor Pasport tidak sah"
"Tax number is not valid","Nombor cukai tidak sah"
"Identification Number","Nombor Pengenalan"
"Shipping","Penghantaran"
"Guest checkout is disabled.","Semak Keluar sebagai Tetamu dinyahaktif."
"Your coupon was successfully removed.","Kupon anda telah berjaya dikeluarkan"
"You used coupon code ""%1"".","Anda telah menggunakan kod kupon ""%1""."
"Update cart","Kemas kini troli"
"Welcome, %1!","Selamat Datang, %1!"
"Please enter more or equal than {0} symbols.","Sila masukkan lebih atau sama dari {0} simbol."
"Please enter less or equal than {0} symbols.","Sila masukkan kurang atau sama dari {0} simbol."
"Phone number should be either {0} or 11 digits, starting with ""0"".","Nombor telefon sepatutnya dengan {0} atau 11 digit, bermula dengan ""0""
"Phone number should be either 10 or {0} digits, starting with ""0"".","Nombor telefon sepatutnya dengan 10 atau {0} digit, bermula dengan ""0""
"Please enter {0} words or less.","Sila masukkan {0} perkataan atau kurang."
"Please enter at least {0} words.","Sila masukkan sekurang-kurangnya {0} perkataan."
"Please enter between {0} and {1} words.","Sila masukkan di antara {0} hingga {1} perkataan."
"Letters or punctuation only please","Huruf atau tanda baca sahaja dibenarkan"
"Letters, numbers, spaces or underscores only please","Huruf, nombor, jarak atau garis bawah sahaja dibenarkan"
"Letters only please","Huruf sahaja dibenarkan"
"No white space please","Jarak tidak dibenarkan"
"Please enter a correct date","Sila masukkan tarikh yang betul"
"Please enter a valid time, between 00:00 and 23:59","Sila masukkan masa yang sah, di antara 00:00 dan 23:59"
"Please enter a valid time, between 00:00 am and 12:00 pm","Sila masukkan masa yang sah, di antara 00:00 am dan 12:00 pm"
"Please specify a valid phone number","Sila masukkan nombor telefon"
"Phone number should be either 10 or 11 digits, starting with '0'","Nombor telefon perlu sepanjang 10 atau 11 digit, bermula dengan ""0"
"Please specify a valid mobile number","Sila tetapkan nombor telefon bimbit yang sah"
"Please enter at least {0} characters","Sila masukkan sekurang-kurangnya {0} karekter"
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces only in this field.","Sila gunakan hanya huruf (a-z atau A-Z), nombor (0-9) atau jarak sahaja untuk medan ini."
"Please use only letters (a-z or A-Z), numbers (0-9) or underscore (_) in this field, and the first character should be a letter.","Sila gunakan hanya huruf (a-z atau A-Z), nombor (0-9) atau garis bawah (_) untuk medan ini, dan mesti bermula dengan huruf."
"Please use only letters (a-z or A-Z), numbers (0-9), spaces and ""#"" in this field.","Sila gunakan hanya huruf (a-z atau A-Z), nombor (0-9), jarak dan ""#"" untuk medan ini."
"Member Sign up","Mendaftar sebagai Ahli"
"Login with NRIC/Passport","Masuk dengan NRIC/Passport"
"Prev","Sebelumnya"
"Next","Seterusnya"
"Valid Malaysia Mobile No. eg.0121122345","Contoh Nombor Telefon yang sah eg.0121122345"
"Date of Birth","Tarikh lahir"
"Date of Birth is invalid","Tarikh Lahir tidak sah"
"Forgot your password?","Lupa kata laluan anda?"
"Login","Log masuk"
"Password:","Kata Laluan:"
"Email Address:","Alamat e-mel:"
"Sign In","Masuk"
"NRIC/Passport is required","NRIC/Passport adalah diperlukan"
"NRIC/Passport should not have white space","NRIC/Passport tidak seharusnya mempunyai ruang putih"
"Mobile is required","Telefon bimbit diperlukan"
"Checkout Method","Kaedah Semak Keluar"
"optional","pilihan"
"Checkout as Guest","Semak Keluar sebagai Tetamu"
"Proceed to checkout","Teruskan ke semak keluar"
"Process to checkout","Proses ke semak keluar"
"Join Now","Sertai sekarang"
"Contact Detail","Maklumat Untuk Dihubungi"
"Order confirmation will be sent to this email address.","Pengesahan pesanan akan dihantar ke alamat e-mel ini."
"Mobile Number","Nombor telefon"
"Same as shipping address","Sama seperti alamat penghantaran"
"Contact Details","Maklumat Untuk Dihubungi"
"Shipping Option","Pilihan Penghantaran"
"Continue To Shipping & Payment","Teruskan Untuk Penghantaran & Pembayaran"
"Phone number should be either 10 or 11 digits, starting with '0'","Nombor telefon mestilah sama ada 10 atau 11 digit, bermula dengan '0'"
"Shipping and Payment","Penghantaran dan Pembayaran"
"Shipping Preference","Keutamaan Penghantaran"
"If you have a promotional code, please enter it here","Sekiranya anda mempunyai kod promosi, sila masukkan di sini"
"Confirm Order","Mengesahkan pesanan"
"New Members","Ahli Baru"
"Create an account to get exclusive privileges:","Cipta akaun untuk mendapatkan keistimewaan eksklusif:"
"Edit Cart","Edit Troli"
"Your cart","Troli anda"
"Sub-total","Jumlah kecil"
"Elite Rewards","Ganjaran Elite"
"name","nama"
"name (A -> Z)","nama (A -> Z)"
"name (Z -> A)","nama (Z -> A)"
"price (Low -> High)","harga (Rendah -> Tinggi)"
"price (High -> Low)","harga (Tinggi -> Rendah)"
" (Low -> High)"," (Rendah -> Tinggi)"
" (High -> Low)"," (Tinggi -> Rendah)"
"Face","Wajah"
"Eye","Mata"
"Lip","Bibir"
"This is a required field.","Maklumat diperlukan."
"Race","Bangsa"
"First Name","Nama pertama"
"Last Name","Nama terakhir"
"Day","Hari"
"Month","Bulan"
"Year","Tahun"
"Monday","Isnin"
"Tuesday","Selasa"
"Wednesday","Rabu"
"Thursday","Khamis"
"Friday","Jumaat"
"Saturday","Sabtu"
"Sunday","Ahad"
"January","Januari"
"Jan","Januari"
"February","Februari"
"Feb","Februari"
"March","Mac"
"Mar","Mac"
"April","April"
"Apr","April"
"May","Mei"
"June","Jun"
"Jun","Jun"
"July","Julai"
"Jul","Julai"
"August","Ogos"
"Aug","Ogos"
"September","September"
"Sep","September"
"October","Oktober"
"Oct","Oktober"
"November","November"
"Nov","November"
"December","Disember"
"Dec","Disember"
"Please Select","Sila pilih"
"Please select","Sila pilih"
"--- Please select ---","--- Sila pilih ---"
"Click <a href=""%1"" class=""order-number"">here</a> to continue shopping.","Klik <a href=""%1"" class=""order-number"">sini</a> untuk teruskan membeli."
"Your rose points will be updated after the order is shipped. To track your order, visit <a href=""%1"" class=""order-number"">my orders.</a>","Mata ganjaran anda akan dikemas kini selepas pesanan anda dihantar. Untuk menjejak pesanan anda, layari <a href=""%1"" class=""order-number"">pesanan saya.</a>"
"My Account","Akaun Saya"
"Home","Laman Utama"
"Please enter your message for the engraving text.","Sila masukkan mesej untuk teks ukiran anda."
"Please read and agree to the No Refund Policy for Engraved Items.","Sila baca dan setuju dengan Polisi Tiada Pemulangan Item Ukiran"
"Invalid Characters!","Huruf Tidak Sah!"
"Be the first to review this product","Jadi yang pertama untuk mengulas produk ini"
"Nric or Passport Number exists!","Nombor Kad Pengenalan atau Passport wujud!"
"Sorry, your membership tier does not enable you to redeem ","Maaf, tahap keahliaan anda tidak membolehkan anda untuk menebus "
"Upgrade to the next membership tier to enjoy amazing treats and rewards by earning points every time you shop!","Naik taraf ke tahap keahlian seterusnya dengan menambah mata setiap kali anda membeli untuk menikmati tawaran dan ganjaran hebat!"
"You have submitted no reviews.","Tiada ulasan dihantar."
"Malay","Malay"
"Chinese","Cina"
"Indian","India"
"Other","Lain-lain"
"Method:","Kaedah:"
"Free shipping","Penghantaran Percuma"
"Free Shipping","Penghantaran Percuma"
"Free shipping - Free","Penghantaran Percuma"
"Free Shipping - Free","Penghantaran Percuma"
"Free Shipping - West Malaysia","Penghantaran Percum - Malaysia Barat"
"Free Shipping - East Malaysia","Penghantaran Percum - Malaysia Timur"
"West Malaysia","Malaysia Barat"
"East Malaysia","Malaysia Timur"
"Courier:","Kurier:"
"Tracking Number:","Nombor pengesanan:"
